"id","primary_key","created_date","created_time","valid_upto","exception_id","Severity","department","isactive","logic"
"140","134","2024-08-24 11:23:34","17:54:37.314766","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"141","135","2024-08-24 11:23:34","17:54:37.314766","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"142","136","2024-08-24 11:23:34","17:54:37.315766","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"143","137","2024-08-24 11:23:34","17:54:37.316766","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"144","138","2024-08-24 11:23:34","17:54:37.316766","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"145","139","2024-08-24 11:23:34","17:54:37.316766","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"146","140","2024-08-24 11:23:34","17:54:37.317786","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"147","141","2024-08-24 11:23:34","17:54:37.317786","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"148","142","2024-08-24 11:23:34","17:54:37.318767","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"149","143","2024-08-24 11:23:34","17:54:37.318767","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"150","144","2024-08-24 11:23:34","17:54:37.319767","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"151","145","2024-08-24 11:23:34","17:54:37.319767","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"152","146","2024-08-24 11:23:34","17:54:37.319767","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"153","147","2024-08-24 11:23:34","17:54:37.320766","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"154","148","2024-08-24 11:23:34","17:54:37.320766","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"155","149","2024-08-24 11:23:34","17:54:37.320766","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"156","150","2024-08-24 11:23:34","17:54:37.321767","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"157","151","2024-08-24 11:23:34","17:54:37.321767","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"158","152","2024-08-24 11:23:34","17:54:37.321767","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"159","153","2024-08-24 11:23:34","17:54:37.322767","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"160","154","2024-08-24 11:23:34","17:54:37.322767","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"161","155","2024-08-24 11:23:34","17:54:37.322767","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"162","156","2024-08-24 11:23:34","17:54:37.323766","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"163","157","2024-08-24 11:23:34","17:54:37.323766","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"164","158","2024-08-24 11:23:34","17:54:37.325031","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"165","159","2024-08-24 11:23:34","17:54:37.325690","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"166","160","2024-08-24 11:23:34","17:54:37.325690","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"167","161","2024-08-24 11:23:34","17:54:37.325690","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"168","162","2024-08-24 11:23:34","17:54:37.326734","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"169","163","2024-08-24 11:23:34","17:54:37.326734","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"170","164","2024-08-24 11:23:34","17:54:37.326734","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"171","165","2024-08-24 11:23:34","17:54:37.327732","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"172","166","2024-08-24 11:23:34","17:54:37.327732","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"173","167","2024-08-24 11:23:34","17:54:37.327732","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"174","168","2024-08-24 11:23:34","17:54:37.328732","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"175","169","2024-08-24 11:23:34","17:54:37.328732","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"176","170","2024-08-24 11:23:34","17:54:37.329735","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"177","171","2024-08-24 11:23:34","17:54:37.329735","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"178","172","2024-08-24 11:23:34","17:54:37.329735","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"179","173","2024-08-24 11:23:34","17:54:37.330733","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"180","174","2024-08-24 11:23:34","17:54:37.330733","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"181","175","2024-08-24 11:23:34","17:54:37.331742","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"182","176","2024-08-24 11:23:34","17:54:37.331742","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"183","177","2024-08-24 11:23:34","17:54:37.332729","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"184","178","2024-08-24 11:23:34","17:54:37.332729","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"185","179","2024-08-24 11:23:34","17:54:37.333730","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"186","180","2024-08-24 11:23:34","17:54:37.333730","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"187","181","2024-08-24 11:23:34","17:54:37.334729","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"188","182","2024-08-24 11:23:34","17:54:37.334729","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"189","183","2024-08-24 11:23:34","17:54:37.335733","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"190","184","2024-08-24 11:23:34","17:54:37.335733","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"191","185","2024-08-24 11:23:34","17:54:37.336731","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"192","186","2024-08-24 11:23:34","17:54:37.336731","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"193","187","2024-08-24 11:23:34","17:54:37.337733","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"194","188","2024-08-24 11:23:34","17:54:37.337733","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"195","189","2024-08-24 11:23:34","17:54:37.338741","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"196","190","2024-08-24 11:23:34","17:54:37.338741","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"197","191","2024-08-24 11:23:34","17:54:37.339729","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"198","192","2024-08-24 11:23:34","17:54:37.339729","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"199","193","2024-08-24 11:23:34","17:54:37.341348","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"200","194","2024-08-24 11:23:34","17:54:37.341348","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"201","195","2024-08-24 11:23:34","17:54:37.341348","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"202","196","2024-08-24 11:23:34","17:54:37.342377","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"203","197","2024-08-24 11:23:34","17:54:37.343370","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"204","198","2024-08-24 11:23:34","17:54:37.343370","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"205","199","2024-08-24 11:23:34","17:54:37.344372","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"206","200","2024-08-24 11:23:34","17:54:37.344372","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"207","201","2024-08-24 11:23:34","17:54:37.345388","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"208","202","2024-08-24 11:23:34","17:54:37.345388","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"209","203","2024-08-24 11:23:34","17:54:37.346373","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"210","204","2024-08-24 11:23:34","17:54:37.346373","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"211","205","2024-08-24 11:23:34","17:54:37.347378","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"212","206","2024-08-24 11:23:34","17:54:37.347378","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"213","207","2024-08-24 11:23:34","17:54:37.348373","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"214","208","2024-08-24 11:23:34","17:54:37.348373","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"215","209","2024-08-24 11:23:34","17:54:37.349373","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"216","210","2024-08-24 11:23:34","17:54:37.349373","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"217","211","2024-08-24 11:23:34","17:54:37.350371","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"218","212","2024-08-24 11:23:34","17:54:37.350371","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"219","213","2024-08-24 11:23:34","17:54:37.350371","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"220","214","2024-08-24 11:23:34","17:54:37.351370","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"221","215","2024-08-24 11:23:34","17:54:37.351370","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"222","216","2024-08-24 11:23:34","17:54:37.352389","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"223","217","2024-08-24 11:23:34","17:54:37.352389","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"224","218","2024-08-24 11:23:34","17:54:37.352389","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"225","219","2024-08-24 11:23:34","17:54:37.353370","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"226","220","2024-08-24 11:23:34","17:54:37.353370","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"227","221","2024-08-24 11:23:34","17:54:37.354373","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"228","222","2024-08-24 11:23:34","17:54:37.354373","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"229","223","2024-08-24 11:23:34","17:54:37.355373","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"230","224","2024-08-24 11:23:34","17:54:37.355373","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"231","225","2024-08-24 11:23:34","17:54:37.356373","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"232","226","2024-08-24 11:23:34","17:54:37.356592","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"233","227","2024-08-24 11:23:34","17:54:37.357092","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"234","228","2024-08-24 11:23:34","17:54:37.357092","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"235","229","2024-08-24 11:23:34","17:54:37.358114","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"236","230","2024-08-24 11:23:34","17:54:37.358114","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"237","231","2024-08-24 11:23:34","17:54:37.358114","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
"238","232","2024-08-24 11:23:34","17:54:37.359131","2024-09-10 16:23:34","5","High","Compliance","0","SELECT * FROM 250k_new_dataset WHERE Occupation IS NOT NULL AND IndustryType IS NULL;"
